trip_id,route_id,start_time,start_date,direction,total_stops
,2582,2025-01-31 17:29:00,2025-01-30,1,40
,3001R,2025-01-31 20:10:00,2025-01-30,1,10
,4561,2025-01-31 17:06:00,2025-01-30,2,60
,4570,2025-01-31 17:45:00,2025-01-30,1,37
,2111,2025-01-31 17:10:00,2025-01-30,1,35
,1007,2025-01-31 17:24:00,2025-01-30,1,32
,2125,2025-01-31 17:24:00,2025-01-30,2,33
,2227,2025-01-31 17:35:00,2025-01-30,2,24
,1053,2025-01-31 17:46:00,2025-01-30,2,49
,1085,2025-01-31 17:39:00,2025-01-30,2,16
,1059,2025-01-31 19:15:00,2025-01-30,2,36
,1061,2025-01-31 19:33:00,2025-01-30,2,35
,6171,2025-01-31 17:28:00,2025-01-30,1,42
,1013,2025-01-31 17:42:00,2025-01-30,1,13
,1008,2025-01-31 19:50:00,2025-01-30,2,25
,2242,2025-01-31 19:57:00,2025-01-30,2,1
,4721,2025-01-31 19:58:00,2025-01-30,1,1
,2510,2025-01-31 17:01:00,2025-01-30,1,36
,2510,2025-01-31 17:06:00,2025-01-30,2,37
,1040,2025-01-31 19:46:00,2025-01-30,1,24
,1069,2025-01-31 16:37:00,2025-01-30,2,66
,2224B,2025-01-31 17:45:00,2025-01-30,2,24
,4431B,2025-01-31 17:40:00,2025-01-30,1,24
,5520,2025-01-31 19:51:00,2025-01-30,2,37
,2200,2025-01-31 17:39:00,2025-01-30,1,33
,1021,2025-01-31 17:33:00,2025-01-30,1,16
,2125,2025-01-31 17:35:00,2025-01-30,1,33
,4571,2025-01-31 19:33:00,2025-01-30,1,46
,1010,2025-01-31 17:45:00,2025-01-30,1,14
,1037,2025-01-31 17:33:00,2025-01-30,2,37
,4572,2025-01-31 17:31:00,2025-01-30,2,52
,1057,2025-01-31 17:09:00,2025-01-30,1,40
,4721,2025-01-31 20:02:00,2025-01-30,2,1
,1084,2025-01-31 17:38:00,2025-01-30,1,15
,9641,2025-01-31 17:38:00,2025-01-30,2,54
,1007,2025-01-31 17:04:00,2025-01-30,1,32
,4561,2025-01-31 17:30:00,2025-01-30,1,61
,1500,2025-01-31 17:34:00,2025-01-30,2,28
,2533,2025-01-31 17:07:00,2025-01-30,2,44
,2159,2025-01-31 17:39:00,2025-01-30,1,17
,4611,2025-01-31 17:26:00,2025-01-30,2,36
,9963,2025-01-31 17:39:00,2025-01-30,2,17
,2015,2025-01-31 19:35:00,2025-01-30,2,34
,1061,2025-01-31 19:53:00,2025-01-30,2,35
,1071,2025-01-31 17:46:00,2025-01-30,1,29
,1016,2025-01-31 19:54:00,2025-01-30,2,22
,2542,2025-01-31 17:02:00,2025-01-30,1,47
,9985,2025-01-31 17:39:00,2025-01-30,2,34
,2165,2025-01-31 17:33:00,2025-01-30,1,28
,2553,2025-01-31 17:33:00,2025-01-30,2,43
,4522,2025-01-31 17:22:00,2025-01-30,2,34
,1063,2025-01-31 19:20:00,2025-01-30,1,33
,2548,2025-01-31 19:55:00,2025-01-30,1,32
,9665K,2025-01-31 19:56:00,2025-01-30,1,50
,2531,2025-01-31 19:51:00,2025-01-30,2,32
,2111,2025-01-31 19:27:00,2025-01-30,2,33
,2206,2025-01-31 17:34:00,2025-01-30,1,16
,5584,2025-01-31 16:58:00,2025-01-30,2,47
,2015,2025-01-31 17:51:00,2025-01-30,2,1
,2548,2025-01-31 17:33:00,2025-01-30,1,32
,1831K,2025-01-31 19:45:00,2025-01-30,2,36
,4617,2025-01-31 17:39:00,2025-01-30,2,26
,4587,2025-01-31 17:32:00,2025-01-30,2,58
,4300,2025-01-31 17:41:00,2025-01-30,2,29
,1067,2025-01-31 17:29:00,2025-01-30,2,32
,1066,2025-01-31 17:15:00,2025-01-30,2,23
,1053,2025-01-31 17:10:00,2025-01-30,1,48
,1021,2025-01-31 17:25:00,2025-01-30,2,15
,1023,2025-01-31 17:12:00,2025-01-30,1,35
,1013,2025-01-31 17:47:00,2025-01-30,2,1
,4431,2025-01-31 17:44:00,2025-01-30,2,37
,1055,2025-01-31 17:21:00,2025-01-30,2,22
,1506,2025-01-31 16:53:00,2025-01-30,1,42
,2502,2025-01-31 17:44:00,2025-01-30,1,22
,4614,2025-01-31 17:07:00,2025-01-30,1,33
,4311,2025-01-31 17:43:00,2025-01-30,2,23
,2015,2025-01-31 19:55:00,2025-01-30,2,34
,1080,2025-01-31 19:53:00,2025-01-30,1,12
,1020,2025-01-31 17:07:00,2025-01-30,1,25
,4736,2025-01-31 16:43:00,2025-01-30,1,74
,4711,2025-01-31 17:41:00,2025-01-30,1,22
,2118,2025-01-31 17:41:00,2025-01-30,2,30
,1002,2025-01-31 17:50:00,2025-01-30,1,1
,1002,2025-01-31 19:57:00,2025-01-30,2,27
,5530,2025-01-31 17:41:00,2025-01-30,2,36
,1090,2025-01-31 17:45:00,2025-01-30,2,3
,1056,2025-01-31 17:41:00,2025-01-30,2,31
,3001R,2025-01-31 17:55:00,2025-01-30,2,10
,1023,2025-01-31 17:09:00,2025-01-30,2,35
,1008,2025-01-31 17:48:00,2025-01-30,2,1
,1506,2025-01-31 17:11:00,2025-01-30,1,42
,1013,2025-01-31 17:32:00,2025-01-30,1,13
,2105,2025-01-31 17:31:00,2025-01-30,1,26
,4631,2025-01-31 17:38:00,2025-01-30,2,41
,5584,2025-01-31 19:30:00,2025-01-30,2,47
,2510,2025-01-31 16:48:00,2025-01-30,2,37
,2510,2025-01-31 17:41:00,2025-01-30,1,36
,1052,2025-01-31 17:37:00,2025-01-30,2,40
,1500,2025-01-31 17:25:00,2025-01-30,2,28
,1059,2025-01-31 17:11:00,2025-01-30,1,37
,2236,2025-01-31 17:46:00,2025-01-30,1,51
,9785,2025-01-31 17:47:00,2025-01-30,2,1
,1070,2025-01-31 19:41:00,2025-01-30,1,32
,1052,2025-01-31 17:37:00,2025-01-30,1,40
,1064,2025-01-31 17:15:00,2025-01-30,1,25
,2224,2025-01-31 17:16:00,2025-01-30,1,41
,1077,2025-01-31 17:06:00,2025-01-30,1,29
,2531,2025-01-31 17:41:00,2025-01-30,1,32
,1030,2025-01-31 17:12:00,2025-01-30,1,40
,2582,2025-01-31 17:14:00,2025-01-30,2,41
,4560,2025-01-31 19:33:00,2025-01-30,1,41
,2159,2025-01-31 19:51:00,2025-01-30,2,17
,4574,2025-01-31 17:37:00,2025-01-30,1,62
,2214,2025-01-31 17:34:00,2025-01-30,2,22
,4719K,2025-01-31 17:30:00,2025-01-30,2,26
,1030,2025-01-31 16:41:00,2025-01-30,1,40
,1006,2025-01-31 19:59:00,2025-01-30,1,1
,2224,2025-01-31 17:47:00,2025-01-30,1,1
,2121,2025-01-31 17:54:00,2025-01-30,1,1
,4721,2025-01-31 19:32:00,2025-01-30,2,42
,3001I,2025-01-31 17:36:00,2025-01-30,1,26
,1021,2025-01-31 17:25:00,2025-01-30,2,16
,1054,2025-01-31 17:43:00,2025-01-30,1,29
,4717,2025-01-31 17:05:00,2025-01-30,2,47
,1070,2025-01-31 17:06:00,2025-01-30,1,32
,2244,2025-01-31 17:16:00,2025-01-30,1,36
,1003,2025-01-31 17:06:00,2025-01-30,2,31
,1025,2025-01-31 19:46:00,2025-01-30,2,23
,2542,2025-01-31 17:25:00,2025-01-30,2,47
,1010,2025-01-31 17:25:00,2025-01-30,1,14
,2212,2025-01-31 19:44:00,2025-01-30,2,41
,1052,2025-01-31 19:49:00,2025-01-30,1,39
,1006,2025-01-31 17:43:00,2025-01-30,1,23
,1016,2025-01-31 17:44:00,2025-01-30,1,21
,1030,2025-01-31 17:02:00,2025-01-30,2,40
,5530,2025-01-31 16:51:00,2025-01-30,2,36
,1056,2025-01-31 17:41:00,2025-01-30,1,31
,1030,2025-01-31 19:55:00,2025-01-30,2,10
,1002,2025-01-31 17:40:00,2025-01-30,1,27
,3002U,2025-01-31 17:07:00,2025-01-30,2,15
,2549,2025-01-31 17:44:00,2025-01-30,2,29
,1007,2025-01-31 17:08:00,2025-01-30,2,31
,4400,2025-01-31 17:33:00,2025-01-30,1,29
,9785K,2025-01-31 17:20:00,2025-01-30,1,51
,4560,2025-01-31 16:47:00,2025-01-30,2,41
,4335,2025-01-31 17:29:00,2025-01-30,1,57
,4335,2025-01-31 17:08:00,2025-01-30,2,53
,4587,2025-01-31 19:32:00,2025-01-30,2,58
,2321,2025-01-31 19:41:00,2025-01-30,2,44
,4300,2025-01-31 17:38:00,2025-01-30,1,29
,2163,2025-01-31 17:34:00,2025-01-30,2,48
,1059,2025-01-31 17:01:00,2025-01-30,1,37
,1087,2025-01-31 17:35:00,2025-01-30,1,12
,1079,2025-01-31 17:11:00,2025-01-30,1,45
,4571,2025-01-31 17:00:00,2025-01-30,1,46
,4570,2025-01-31 16:55:00,2025-01-30,1,37
,1500,2025-01-31 16:52:00,2025-01-30,1,28
,1037,2025-01-31 19:34:00,2025-01-30,2,37
,9665K,2025-01-31 19:49:00,2025-01-30,2,50
,2533,2025-01-31 19:39:00,2025-01-30,2,44
,2510,2025-01-31 17:16:00,2025-01-30,2,37
,2113,2025-01-31 17:28:00,2025-01-30,2,24
,4731,2025-01-31 17:08:00,2025-01-30,1,35
,1094,2025-01-31 17:41:00,2025-01-30,1,17
,2502,2025-01-31 17:27:00,2025-01-30,2,23
,1042,2025-01-31 17:05:00,2025-01-30,2,27
,4522,2025-01-31 17:39:00,2025-01-30,1,35
,4335,2025-01-31 19:58:00,2025-01-30,1,1
,4570,2025-01-31 19:45:00,2025-01-30,1,37
,4431,2025-01-31 17:17:00,2025-01-30,1,37
,4574,2025-01-31 16:52:00,2025-01-30,2,65
,1010,2025-01-31 17:34:00,2025-01-30,2,14
,1001,2025-01-31 17:36:00,2025-01-30,1,31
,2533,2025-01-31 17:37:00,2025-01-30,2,44
,1054,2025-01-31 17:07:00,2025-01-30,2,30
,2125,2025-01-31 17:39:00,2025-01-30,2,33
,2202,2025-01-31 17:29:00,2025-01-30,2,19
,4300,2025-01-31 19:31:00,2025-01-30,2,29
,1061,2025-01-31 17:10:00,2025-01-30,1,34
,5584,2025-01-31 17:38:00,2025-01-30,1,46
,2510,2025-01-31 16:39:00,2025-01-30,2,37
,1077,2025-01-31 17:22:00,2025-01-30,1,29
,4631,2025-01-31 17:32:00,2025-01-30,1,38
,1094,2025-01-31 17:41:00,2025-01-30,2,19
,1052,2025-01-31 17:37:00,2025-01-30,2,41
,1073,2025-01-31 17:11:00,2025-01-30,2,37
,9843,2025-01-31 16:58:00,2025-01-30,1,51
,2544,2025-01-31 17:48:00,2025-01-30,2,1
,4734,2025-01-31 17:45:00,2025-01-30,2,11
,1088,2025-01-31 17:50:00,2025-01-30,1,1
,1030,2025-01-31 17:39:00,2025-01-30,2,41
,4623,2025-01-31 17:47:00,2025-01-30,1,40
,1080,2025-01-31 17:53:00,2025-01-30,1,1
,2118,2025-01-31 17:46:00,2025-01-30,1,32
,1079,2025-01-31 17:47:00,2025-01-30,2,45
,1010,2025-01-31 17:54:00,2025-01-30,2,1
,1055,2025-01-31 17:46:00,2025-01-30,2,4
,4434,2025-01-31 17:50:00,2025-01-30,2,1
,1831K,2025-01-31 17:41:00,2025-01-30,2,29
,2015,2025-01-31 17:52:00,2025-01-30,1,1
,4611,2025-01-31 17:46:00,2025-01-30,2,36
,9785,2025-01-31 17:47:00,2025-01-30,2,37
,4570,2025-01-31 17:55:00,2025-01-30,1,1
,1500,2025-01-31 17:49:00,2025-01-30,1,1
,2213,2025-01-31 17:46:00,2025-01-30,1,45
,2162,2025-01-31 17:50:00,2025-01-30,1,1
,2224,2025-01-31 17:47:00,2025-01-30,1,41
,1500,2025-01-31 17:44:00,2025-01-30,2,28
,4300,2025-01-31 17:46:00,2025-01-30,1,29
,1090,2025-01-31 17:45:00,2025-01-30,2,5
,1020,2025-01-31 17:45:00,2025-01-30,2,18
,1090,2025-01-31 17:47:00,2025-01-30,1,12
,1020,2025-01-31 17:45:00,2025-01-30,2,17
,4570,2025-01-31 17:55:00,2025-01-30,2,1
,1090,2025-01-31 17:45:00,2025-01-30,2,4
,1055,2025-01-31 17:47:00,2025-01-30,1,22
,1071,2025-01-31 17:44:00,2025-01-30,2,5
,5520,2025-01-31 17:49:00,2025-01-30,2,1
,2203,2025-01-31 17:49:00,2025-01-30,1,15
,1055,2025-01-31 17:46:00,2025-01-30,2,9
,1085,2025-01-31 17:48:00,2025-01-30,1,2
,1009,2025-01-31 17:51:00,2025-01-30,2,27
,1022,2025-01-31 17:50:00,2025-01-30,2,17
,1022,2025-01-31 17:48:00,2025-01-30,1,13
,1022,2025-01-31 17:48:00,2025-01-30,1,2
,6171,2025-01-31 17:48:00,2025-01-30,1,42
,1097V,2025-01-31 17:48:00,2025-01-30,1,21
,4434,2025-01-31 17:50:00,2025-01-30,2,5
,1007,2025-01-31 17:48:00,2025-01-30,2,31
,1063,2025-01-31 17:49:00,2025-01-30,1,33
,1055,2025-01-31 17:46:00,2025-01-30,2,6
,1055,2025-01-31 17:46:00,2025-01-30,2,5
,1059,2025-01-31 17:50:00,2025-01-30,2,36
,2015,2025-01-31 17:51:00,2025-01-30,2,34
,1090,2025-01-31 17:45:00,2025-01-30,2,6
,1097V,2025-01-31 17:50:00,2025-01-30,2,22
,1831K,2025-01-31 17:41:00,2025-01-30,2,32
,2502,2025-01-31 17:47:00,2025-01-30,2,20
,2162,2025-01-31 17:50:00,2025-01-30,1,26
,2202,2025-01-31 17:49:00,2025-01-30,2,19
,1831K,2025-01-31 17:41:00,2025-01-30,2,36
,1002,2025-01-31 17:50:00,2025-01-30,1,27
,2544,2025-01-31 17:48:00,2025-01-30,2,39
,2502,2025-01-31 17:47:00,2025-01-30,2,18
,1066,2025-01-31 17:47:00,2025-01-30,1,3
,1500,2025-01-31 17:49:00,2025-01-30,1,28
,4731,2025-01-31 17:48:00,2025-01-30,2,35
,1084,2025-01-31 17:48:00,2025-01-30,1,15
,1001,2025-01-31 17:50:00,2025-01-30,2,2
,1090,2025-01-31 17:45:00,2025-01-30,2,12
,1061,2025-01-31 17:49:00,2025-01-30,1,34
,4434,2025-01-31 17:51:00,2025-01-30,1,5
,2165,2025-01-31 17:48:00,2025-01-30,1,28
,1089,2025-01-31 17:49:00,2025-01-30,1,11
,1066,2025-01-31 17:47:00,2025-01-30,1,4
,1040,2025-01-31 17:49:00,2025-01-30,1,24
,1013,2025-01-31 17:47:00,2025-01-30,2,13
,1071,2025-01-31 17:44:00,2025-01-30,2,18
,1055,2025-01-31 17:46:00,2025-01-30,2,22
,1023,2025-01-31 17:49:00,2025-01-30,1,35
,1092,2025-01-31 17:50:00,2025-01-30,2,13
,1071,2025-01-31 17:44:00,2025-01-30,2,29
,2533,2025-01-31 17:50:00,2025-01-30,1,48
,1085,2025-01-31 17:48:00,2025-01-30,1,17
,1071,2025-01-31 17:44:00,2025-01-30,2,21
,1071,2025-01-31 17:44:00,2025-01-30,2,26
,1013,2025-01-31 17:52:00,2025-01-30,1,13
,1021,2025-01-31 17:49:00,2025-01-30,1,15
,1052,2025-01-31 17:48:00,2025-01-30,2,41
,1003,2025-01-31 17:54:00,2025-01-30,2,31
,5520,2025-01-31 17:49:00,2025-01-30,2,37
,4400,2025-01-31 17:53:00,2025-01-30,1,29
,1055,2025-01-31 17:46:00,2025-01-30,2,12
,2502,2025-01-31 17:47:00,2025-01-30,2,22
,2502,2025-01-31 17:47:00,2025-01-30,2,23
,1010,2025-01-31 17:54:00,2025-01-30,2,14
,1022,2025-01-31 17:48:00,2025-01-30,1,14
,4562,2025-01-31 17:50:00,2025-01-30,2,43
,2015,2025-01-31 17:52:00,2025-01-30,1,34
,1088,2025-01-31 17:50:00,2025-01-30,1,15
,1022,2025-01-31 17:48:00,2025-01-30,1,18
,1001,2025-01-31 17:50:00,2025-01-30,2,31
,2133,2025-01-31 17:53:00,2025-01-30,1,24
,1059,2025-01-31 17:51:00,2025-01-30,1,7
,2105,2025-01-31 17:51:00,2025-01-30,2,25
,1001,2025-01-31 17:50:00,2025-01-30,2,9
,1080,2025-01-31 17:53:00,2025-01-30,1,12
,1059,2025-01-31 17:51:00,2025-01-30,1,23
,1066,2025-01-31 17:47:00,2025-01-30,1,14
,1066,2025-01-31 17:47:00,2025-01-30,1,23
,1061,2025-01-31 17:51:00,2025-01-30,2,35
,2166,2025-01-31 19:09:00,2025-01-30,2,12
,1006,2025-01-31 18:56:00,2025-01-30,2,21
,1021,2025-01-31 19:00:00,2025-01-30,1,15
,1057,2025-01-31 19:07:00,2025-01-30,2,39
,2554,2025-01-31 18:36:00,2025-01-30,2,41
,2548,2025-01-31 19:10:00,2025-01-30,1,32
,2553,2025-01-31 18:34:00,2025-01-30,2,43
,4721,2025-01-31 18:31:00,2025-01-30,2,42
,4734,2025-01-31 19:15:00,2025-01-30,2,11
,4574,2025-01-31 18:23:00,2025-01-30,2,65
,4623,2025-01-31 18:47:00,2025-01-30,2,40
,4522B,2025-01-31 19:10:00,2025-01-30,1,14
,4600,2025-01-31 19:09:00,2025-01-30,1,25
,5530,2025-01-31 18:41:00,2025-01-30,2,35
,3001R,2025-01-31 18:25:00,2025-01-30,2,10
,2159,2025-01-31 19:21:00,2025-01-30,2,1
,1066,2025-01-31 19:02:00,2025-01-30,2,23
,1009,2025-01-31 18:39:00,2025-01-30,1,28
,2553,2025-01-31 18:34:00,2025-01-30,1,43
,5583,2025-01-31 18:45:00,2025-01-30,2,45
,1085,2025-01-31 19:03:00,2025-01-30,1,17
,1082,2025-01-31 19:28:00,2025-01-30,2,1
,1066,2025-01-31 18:44:00,2025-01-30,1,23
,2553,2025-01-31 18:34:00,2025-01-30,2,47
,1057,2025-01-31 18:56:00,2025-01-30,2,39
,1065,2025-01-31 19:16:00,2025-01-30,2,25
,2111,2025-01-31 18:42:00,2025-01-30,2,33
,4561,2025-01-31 17:55:00,2025-01-30,1,61
,1023,2025-01-31 18:56:00,2025-01-30,2,35
,1057,2025-01-31 18:45:00,2025-01-30,2,39
,4570,2025-01-31 17:55:00,2025-01-30,2,38
,1079,2025-01-31 18:37:00,2025-01-30,1,45
,5520,2025-01-31 18:55:00,2025-01-30,1,37
,4711,2025-01-31 19:15:00,2025-01-30,1,22
,4735,2025-01-31 18:30:00,2025-01-30,1,45
,1002,2025-01-31 19:21:00,2025-01-30,2,1
,2245,2025-01-31 19:05:00,2025-01-30,2,31
,1065,2025-01-31 19:17:00,2025-01-30,1,25
,6171,2025-01-31 18:32:00,2025-01-30,2,42
,4570,2025-01-31 18:45:00,2025-01-30,2,38
,4572,2025-01-31 19:04:00,2025-01-30,2,52
,9665K,2025-01-31 18:56:00,2025-01-30,1,50
,1052,2025-01-31 18:50:00,2025-01-30,1,40
,9844,2025-01-31 18:56:00,2025-01-30,2,41
,4445,2025-01-31 18:58:00,2025-01-30,2,29
,4400,2025-01-31 18:33:00,2025-01-30,1,29
,2015,2025-01-31 18:39:00,2025-01-30,2,34
,3001I,2025-01-31 18:56:00,2025-01-30,1,26
,4619,2025-01-31 19:11:00,2025-01-30,2,17
,4400,2025-01-31 18:38:00,2025-01-30,2,29
,1040,2025-01-31 18:46:00,2025-01-30,1,24
,4717,2025-01-31 19:05:00,2025-01-30,2,47
,2544,2025-01-31 19:06:00,2025-01-30,2,39
,1008,2025-01-31 19:02:00,2025-01-30,2,25
,1071,2025-01-31 18:54:00,2025-01-30,2,29
,6243,2025-01-31 19:10:00,2025-01-30,1,31
,1001,2025-01-31 19:08:00,2025-01-30,2,31
,4570,2025-01-31 17:55:00,2025-01-30,1,38
,2542,2025-01-31 18:26:00,2025-01-30,1,47
,2553,2025-01-31 18:54:00,2025-01-30,1,47
,2548,2025-01-31 19:01:00,2025-01-30,2,33
,2553,2025-01-31 18:34:00,2025-01-30,1,47
,2531,2025-01-31 18:52:00,2025-01-30,1,32
,4631,2025-01-31 19:04:00,2025-01-30,1,38
,2015,2025-01-31 18:55:00,2025-01-30,1,34
,1009,2025-01-31 18:43:00,2025-01-30,2,27
,4400,2025-01-31 18:58:00,2025-01-30,2,29
,4562,2025-01-31 18:51:00,2025-01-30,2,43
,1007,2025-01-31 18:55:00,2025-01-30,2,31
,4711,2025-01-31 18:45:00,2025-01-30,1,22
,2111,2025-01-31 18:45:00,2025-01-30,1,35
,1075,2025-01-31 19:05:00,2025-01-30,1,27
,4600,2025-01-31 18:39:00,2025-01-30,1,25
,1500,2025-01-31 19:04:00,2025-01-30,2,28
,2125,2025-01-31 19:06:00,2025-01-30,1,33
,1087,2025-01-31 19:08:00,2025-01-30,1,12
,1037,2025-01-31 18:32:00,2025-01-30,1,35
,1020,2025-01-31 18:38:00,2025-01-30,1,25
,4562,2025-01-31 18:47:00,2025-01-30,1,43
,5530,2025-01-31 18:41:00,2025-01-30,1,36
,1055,2025-01-31 18:47:00,2025-01-30,1,22
,4300,2025-01-31 18:41:00,2025-01-30,2,29
,1067,2025-01-31 18:44:00,2025-01-30,2,32
,2554,2025-01-31 18:34:00,2025-01-30,1,41
,1086,2025-01-31 19:10:00,2025-01-30,1,17
,1009,2025-01-31 17:55:00,2025-01-30,1,28
,4623,2025-01-31 18:44:00,2025-01-30,1,40
,1002,2025-01-31 19:21:00,2025-01-30,1,1
,1098,2025-01-31 19:15:00,2025-01-30,2,11
,2015,2025-01-31 18:27:00,2025-01-30,2,34
,4335,2025-01-31 19:05:00,2025-01-30,2,53
,1030,2025-01-31 18:20:00,2025-01-30,1,40
,1056,2025-01-31 18:52:00,2025-01-30,2,29
,2158,2025-01-31 18:54:00,2025-01-30,2,42
,4600,2025-01-31 19:25:00,2025-01-30,2,1
,2114,2025-01-31 18:43:00,2025-01-30,2,38
,3001I,2025-01-31 18:26:00,2025-01-30,1,26
,4560,2025-01-31 18:33:00,2025-01-30,1,41
,2224,2025-01-31 18:47:00,2025-01-30,1,41
,1073,2025-01-31 18:54:00,2025-01-30,1,38
,4574,2025-01-31 18:32:00,2025-01-30,1,62
,9842,2025-01-31 18:40:00,2025-01-30,1,46
,1001,2025-01-31 18:31:00,2025-01-30,2,31
,2321,2025-01-31 18:41:00,2025-01-30,2,44
,5530,2025-01-31 18:41:00,2025-01-30,1,35
,2114,2025-01-31 18:49:00,2025-01-30,1,35
,5530,2025-01-31 18:41:00,2025-01-30,2,36
,2531,2025-01-31 19:07:00,2025-01-30,1,32
,4570,2025-01-31 18:45:00,2025-01-30,1,38
,1061,2025-01-31 19:01:00,2025-01-30,1,34
,9841,2025-01-31 19:05:00,2025-01-30,2,53
,2121,2025-01-31 17:54:00,2025-01-30,1,14
,4721,2025-01-31 18:37:00,2025-01-30,1,46
,4570,2025-01-31 18:45:00,2025-01-30,1,37
,1057,2025-01-31 18:42:00,2025-01-30,1,40
,2548,2025-01-31 18:39:00,2025-01-30,1,32
,1500,2025-01-31 18:52:00,2025-01-30,2,28
,4570,2025-01-31 18:45:00,2025-01-30,2,37
,4300,2025-01-31 18:37:00,2025-01-30,1,29
,3002P,2025-01-31 18:28:00,2025-01-30,1,26
,1037,2025-01-31 18:33:00,2025-01-30,2,37
,1065,2025-01-31 18:55:00,2025-01-30,2,25
,1013,2025-01-31 19:22:00,2025-01-30,1,1
,2113,2025-01-31 19:16:00,2025-01-30,2,24
,9973,2025-01-31 19:20:00,2025-01-30,2,1
,2531,2025-01-31 19:22:00,2025-01-30,1,1
